payment_id,order_id,payment_method,payment_status,paid_amount
540590,140590,UPI,Success,2443.8
540591,140591,UPI,Success,469.42
540592,140592,COD,Success,2689.79
540593,140593,UPI,Success,1162.62
540594,140594,UPI,Refunded,0
540595,140595,UPI,Success,48.4
540596,140596,Card,Success,3890.23
540597,140597,Card,Success,1279.91
540598,140598,UPI,Success,2477.26
540599,140599,UPI,Success,1278.62
540600,140600,NetBanking,Failed,0
540601,140601,UPI,Success,2713.76
540602,140602,UPI,Success,3536.84
540603,140603,UPI,Failed,0
540604,140604,UPI,Success,1581.98
540605,140605,UPI,Success,2211.75
540606,140606,COD,Success,3464.42
540607,140607,Card,Success,849.07
540608,140608,UPI,Success,2859.28
540609,140609,UPI,Failed,0
540610,140610,UPI,Success,1574.2
540611,140611,Card,Failed,0
540612,140612,UPI,Success,1347.96
540613,140613,Wallet,Success,1420.69
540614,140614,NetBanking,Success,4537.55
540615,140615,UPI,Failed,0
540616,140616,COD,Success,1576.48
540617,140617,Wallet,Success,440.13
540618,140618,UPI,Success,2698.43
540619,140619,UPI,Success,155.39
540620,140620,NetBanking,Failed,0
540621,140621,UPI,Success,998.06
540622,140622,UPI,Success,2708.94
540623,140623,Card,Success,1471.36
540624,140624,Card,Success,356.99
540625,140625,NetBanking,Success,777.49
540626,140626,NetBanking,Success,4221.26
540627,140627,UPI,Success,1401.7
540628,140628,Wallet,Success,1548.06
540629,140629,UPI,Success,2055.3
540630,140630,UPI,Success,2260.37
540631,140631,UPI,Success,1327.05
540632,140632,NetBanking,Success,2527.1
540633,140633,UPI,Success,3448.72
540634,140634,UPI,Success,662.9
540635,140635,UPI,Success,1879.38
540636,140636,Card,Success,671.34
540637,140637,Wallet,Success,3923.57
540638,140638,UPI,Success,2469.19
540639,140639,NetBanking,Success,646.52
540640,140640,UPI,Success,2397.94
540641,140641,NetBanking,Success,1560.51
540642,140642,UPI,Success,777.2
540643,140643,UPI,Success,1412.74
540644,140644,Card,Success,1307.11
540645,140645,NetBanking,Success,533.74
540646,140646,Wallet,Success,2120.73
540647,140647,UPI,Success,2128.28
540648,140648,Card,Success,346.49
540649,140649,COD,Success,669.97
540650,140650,UPI,Success,2318.22
540651,140651,UPI,Success,3270.59
540652,140652,COD,Success,3745.21
540653,140653,UPI,Success,346.6
540654,140654,UPI,Success,476.04
540655,140655,Card,Success,2198.26
540656,140656,UPI,Success,2951.51
540657,140657,UPI,Success,971.35
540658,140658,UPI,Success,139.13
540659,140659,COD,Success,226.29
540660,140660,UPI,Success,1543.18
540661,140661,UPI,Success,978.04
540662,140662,NetBanking,Success,2600.98
540663,140663,NetBanking,Success,1312.36
540664,140664,Card,Success,3216.62
540665,140665,UPI,Failed,0
540666,140666,UPI,Success,527.73
540667,140667,NetBanking,Success,1022.77
540668,140668,Card,Success,1476.53
540669,140669,UPI,Success,2085.96
540670,140670,UPI,Success,979.94
540671,140671,NetBanking,Failed,0
540672,140672,Wallet,Failed,0
540673,140673,NetBanking,Success,2266.2
540674,140674,Wallet,Success,3589.46
540675,140675,Card,Success,837.28
540676,140676,NetBanking,Success,573.75
540677,140677,UPI,Refunded,0
540678,140678,Card,Success,4030.83
540679,140679,UPI,Success,3140.81
540680,140680,UPI,Success,2562.94
540681,140681,UPI,Success,604.77
540682,140682,NetBanking,Success,1109.46
540683,140683,UPI,Success,1421.04
540684,140684,UPI,Success,2049.53
540685,140685,Wallet,Success,884.06
540686,140686,Wallet,Failed,0
540687,140687,UPI,Failed,0
540688,140688,UPI,Refunded,0
540689,140689,UPI,Success,2694.21
540690,140690,COD,Success,1204.14
540691,140691,Card,Success,838
540692,140692,UPI,Success,1378.21
540693,140693,Wallet,Success,947.44
540694,140694,UPI,Success,2430.36
540695,140695,Wallet,Success,120.65
540696,140696,Card,Success,1963.93
540697,140697,UPI,Success,2048.24
540698,140698,NetBanking,Success,1785.14
540699,140699,UPI,Success,2405.39
540700,140700,COD,Success,1250.29
540701,140701,NetBanking,Success,3797.62
540702,140702,UPI,Success,3025.64
540703,140703,UPI,Success,2013.57
540704,140704,COD,Success,1339.14
540705,140705,Wallet,Success,1042.59
540706,140706,UPI,Success,3821.25
540707,140707,COD,Success,674.79
540708,140708,UPI,Success,1884.36
540709,140709,UPI,Success,145.35
540710,140710,Wallet,Success,674.1
540711,140711,Card,Success,1633.92
540712,140712,UPI,Refunded,0
540713,140713,UPI,Success,3257.12
540714,140714,UPI,Success,1680.08
540715,140715,UPI,Success,1255.47
540716,140716,NetBanking,Success,680.55
540717,140717,UPI,Success,100.48
540718,140718,UPI,Success,2089.02
540719,140719,UPI,Success,766.35
540720,140720,UPI,Success,2582.54
540721,140721,COD,Success,1078.59
540722,140722,UPI,Success,2880.81
540723,140723,UPI,Success,132.17000000000002
540724,140724,UPI,Success,1614.87
540725,140725,UPI,Success,1773.5
540726,140726,NetBanking,Failed,0
540727,140727,UPI,Success,1706.58
540728,140728,UPI,Success,3755.39
540729,140729,UPI,Success,1660.19
540730,140730,Card,Success,1199.21
540731,140731,Card,Success,3340.53
540732,140732,UPI,Success,1598.35
540733,140733,UPI,Success,2328.79
540734,140734,UPI,Success,2094.38
540735,140735,Wallet,Success,2689.95
540736,140736,NetBanking,Failed,0
540737,140737,Wallet,Success,632.55
540738,140738,UPI,Success,207.82
540739,140739,Wallet,Success,2335.7
540740,140740,COD,Success,1225.4
540741,140741,Card,Success,951.5
540742,140742,NetBanking,Success,2016.71
540743,140743,UPI,Success,1202.28
540744,140744,UPI,Success,2641.74
540745,140745,UPI,Failed,0
540746,140746,COD,Success,1539.81
540747,140747,Card,Success,3398.03
540748,140748,UPI,Success,2283.55
540749,140749,UPI,Success,482.73
540750,140750,UPI,Failed,0
540751,140751,UPI,Success,1320.55
540752,140752,UPI,Success,409.78
540753,140753,UPI,Success,1698.85
540754,140754,Card,Success,1427.62
540755,140755,Card,Success,1484.06
540756,140756,UPI,Success,306.81
540757,140757,UPI,Success,228.37
540758,140758,UPI,Success,2958.14
540759,140759,UPI,Success,1564.38
540760,140760,UPI,Success,2304.68
540761,140761,UPI,Success,319.56
540762,140762,COD,Success,404.49
540763,140763,Card,Success,1383.73
540764,140764,UPI,Success,2332.2
540765,140765,UPI,Success,4780.54
540766,140766,UPI,Success,1102.03
540767,140767,COD,Success,1329.96
540768,140768,NetBanking,Success,2290.52
540769,140769,UPI,Success,1122.15
540770,140770,UPI,Success,2460.83
540771,140771,Wallet,Success,2610.61
540772,140772,COD,Success,2464.21
540773,140773,Card,Success,360.09
540774,140774,UPI,Success,123.07
540775,140775,UPI,Success,1549.68
540776,140776,COD,Success,3073.19
540777,140777,COD,Success,2845.87
540778,140778,UPI,Success,1910.48
540779,140779,Card,Success,1550.73
540780,140780,Card,Success,1058.56
540781,140781,UPI,Success,725.44
540782,140782,UPI,Success,2262.43
540783,140783,NetBanking,Success,3158.08
540784,140784,UPI,Success,4342.62
540785,140785,UPI,Success,279.47
540786,140786,NetBanking,Success,1638.7
540787,140787,Wallet,Success,3009.1
540788,140788,UPI,Success,3335.61
540789,140789,UPI,Success,243.79
540790,140790,UPI,Failed,0
540791,140791,UPI,Success,1635.68
540792,140792,UPI,Success,2951.14
540793,140793,UPI,Success,1424.22
540794,140794,COD,Failed,0
540795,140795,UPI,Success,2135.19
540796,140796,UPI,Success,2624.94
540797,140797,Card,Success,1923.69
540798,140798,Card,Success,664.1
540799,140799,Card,Success,1552.19
540800,140800,UPI,Success,1462.96
540801,140801,UPI,Success,706.38
540802,140802,Card,Success,1958.47
540803,140803,UPI,Success,68.99000000000001
540804,140804,Wallet,Success,1321.24
540805,140805,Wallet,Success,1323.37
540806,140806,Card,Success,1105.7
540807,140807,UPI,Success,1148.51
540808,140808,Wallet,Success,3565.32
540809,140809,NetBanking,Success,2792.23
540810,140810,UPI,Success,991.35
540811,140811,NetBanking,Success,2421.45
540812,140812,NetBanking,Success,344
540813,140813,Card,Success,740.29
540814,140814,Card,Success,467.07
540815,140815,Wallet,Success,3458.09
540816,140816,UPI,Success,957.54
540817,140817,UPI,Success,1345.76
540818,140818,COD,Success,1376.94
540819,140819,UPI,Success,1072.48
540820,140820,COD,Success,1064.03
540821,140821,UPI,Success,173.43
540822,140822,Wallet,Success,5175.22
540823,140823,Wallet,Success,511.38
540824,140824,UPI,Success,3301
540825,140825,Wallet,Success,1675.26
540826,140826,NetBanking,Success,831.62
540827,140827,UPI,Success,3768.91
540828,140828,Card,Success,717.93
540829,140829,Wallet,Success,266.09000000000003
540830,140830,COD,Success,443.07
540831,140831,Wallet,Success,1088.92
540832,140832,Wallet,Success,357.87
540833,140833,UPI,Success,1351.29
540834,140834,UPI,Refunded,0
540835,140835,NetBanking,Failed,0
540836,140836,COD,Success,1377.69
540837,140837,Card,Success,3702.93
540838,140838,Card,Success,622.62
540839,140839,UPI,Success,1767.52
540840,140840,Wallet,Success,1267.29
540841,140841,Card,Success,1114.23
540842,140842,Wallet,Success,309.95
540843,140843,NetBanking,Failed,0
540844,140844,UPI,Success,1433.52
540845,140845,UPI,Success,622.54
540846,140846,UPI,Success,1823.47
540847,140847,UPI,Success,851.86
540848,140848,Card,Success,2359.11
540849,140849,Wallet,Success,2146.09
540850,140850,Wallet,Success,2116.65
540851,140851,UPI,Success,879.4
540852,140852,UPI,Success,2139.41
540853,140853,COD,Success,501.76
540854,140854,UPI,Success,1683.33
540855,140855,Card,Success,508.4
540856,140856,Card,Success,1825.41
540857,140857,Card,Success,1795.05
540858,140858,COD,Success,2212.33
540859,140859,COD,Success,2706.65
540860,140860,UPI,Success,2591.92
540861,140861,Card,Success,1097.9
540862,140862,Card,Success,407.22
540863,140863,Wallet,Success,1215.72
540864,140864,UPI,Success,433.58
540865,140865,Card,Success,1374.04
540866,140866,UPI,Success,119.63
540867,140867,NetBanking,Success,2802.57
540868,140868,COD,Failed,0
540869,140869,UPI,Success,2441.23
540870,140870,NetBanking,Success,2053.7
540871,140871,UPI,Success,1618.46
540872,140872,UPI,Success,3093.89
540873,140873,UPI,Success,640.37
540874,140874,UPI,Success,452.63
540875,140875,Card,Success,55.489999999999995
540876,140876,COD,Success,1277.81
540877,140877,NetBanking,Success,2090.15
540878,140878,Card,Success,1112.44
540879,140879,UPI,Success,411.45
540880,140880,UPI,Failed,0
540881,140881,Card,Success,1678.25
540882,140882,Wallet,Success,946.87
540883,140883,UPI,Success,753.59
540884,140884,UPI,Success,3269.36
540885,140885,COD,Success,3031.82
540886,140886,NetBanking,Success,210.9
540887,140887,Card,Success,2218.79
540888,140888,UPI,Success,503.82
540889,140889,UPI,Success,563.89
540890,140890,UPI,Success,635.66
540891,140891,Wallet,Success,1458.01
540892,140892,Wallet,Success,506.23
540893,140893,Card,Success,319.41
540894,140894,Wallet,Success,655.87
540895,140895,Card,Success,2449.87
540896,140896,UPI,Success,2720.18
540897,140897,Card,Success,3118.54
540898,140898,UPI,Success,356.75
540899,140899,NetBanking,Success,1080.21
540900,140900,UPI,Success,1741.86
540901,140901,NetBanking,Success,171.42
540902,140902,UPI,Failed,0
540903,140903,Card,Success,2440.39
540904,140904,UPI,Success,1589.85
540905,140905,UPI,Success,1238.33
540906,140906,UPI,Success,2946.9
540907,140907,COD,Success,82.57
540908,140908,COD,Success,2987.92
540909,140909,UPI,Success,2968.25
540910,140910,NetBanking,Success,1954.21
540911,140911,UPI,Success,1634.45
540912,140912,UPI,Failed,0
540913,140913,UPI,Success,2846.46
540914,140914,NetBanking,Success,1838.82
540915,140915,UPI,Success,3244.81
540916,140916,Card,Success,3393.69
540917,140917,UPI,Success,929.91
540918,140918,UPI,Success,1261.28
540919,140919,UPI,Success,1980.28
540920,140920,Wallet,Success,985.03
540921,140921,UPI,Success,2676.92
540922,140922,UPI,Success,259.53
540923,140923,Wallet,Success,835.18
540924,140924,UPI,Success,1667.44
540925,140925,UPI,Success,795.17
540926,140926,UPI,Success,1503.24
540927,140927,NetBanking,Success,167.88
540928,140928,Card,Success,3285.61
540929,140929,NetBanking,Success,2016.73
540930,140930,UPI,Success,1864.61
540931,140931,Wallet,Success,2387.56
540932,140932,Card,Failed,0
540933,140933,UPI,Success,528.19
540934,140934,UPI,Success,3213.56
540935,140935,UPI,Success,1529.24
540936,140936,COD,Success,1436.3
540937,140937,UPI,Success,627.95
540938,140938,UPI,Success,3488.31
540939,140939,Card,Success,2558.88
540940,140940,NetBanking,Success,154.35
540941,140941,Wallet,Success,3050.48
540942,140942,UPI,Refunded,0
540943,140943,UPI,Success,1058.79
540944,140944,UPI,Success,3430.73
540945,140945,UPI,Success,127.61
540946,140946,Card,Failed,0
540947,140947,COD,Success,108.34
540948,140948,COD,Success,1594.33
540949,140949,UPI,Success,3072
540950,140950,UPI,Success,1650.12
540951,140951,COD,Success,1965.61
540952,140952,Card,Success,296.1
540953,140953,Wallet,Success,880.48
540954,140954,UPI,Success,348.36
540955,140955,UPI,Success,2356.72
540956,140956,UPI,Refunded,0
540957,140957,UPI,Success,1473.79
540958,140958,UPI,Success,140.15
540959,140959,Card,Success,2954.53
540960,140960,UPI,Success,410.23
540961,140961,UPI,Success,2859.41
540962,140962,UPI,Success,211.3
540963,140963,COD,Failed,0
540964,140964,UPI,Success,3876.95
540965,140965,NetBanking,Failed,0
540966,140966,Wallet,Success,988.38
540967,140967,UPI,Success,2186.31
540968,140968,UPI,Success,1102.95
540969,140969,Wallet,Success,2791.09
540970,140970,Card,Success,120.81
540971,140971,NetBanking,Success,659.76
540972,140972,UPI,Success,1352.62
540973,140973,UPI,Success,1282.31
540974,140974,UPI,Success,1522.79
540975,140975,COD,Success,3665.46
540976,140976,UPI,Success,1518.8
540977,140977,Card,Success,2359.36
540978,140978,UPI,Success,2007.62
540979,140979,Card,Success,1976.49
540980,140980,Card,Success,1798.41
540981,140981,Card,Success,3246.05
540982,140982,UPI,Success,464.94
540983,140983,Wallet,Success,936.04
540984,140984,UPI,Success,1695.45
540985,140985,COD,Failed,0
540986,140986,UPI,Success,455.83
540987,140987,UPI,Success,940.54
540988,140988,NetBanking,Success,1950.13
540989,140989,Card,Success,204.27
540990,140990,Wallet,Success,465.7
540991,140991,Card,Success,1718.5
540992,140992,UPI,Success,972.72
540993,140993,Card,Success,1403.01
540994,140994,Wallet,Refunded,0
540995,140995,UPI,Success,1390.82
540996,140996,NetBanking,Success,2339.47
540997,140997,Card,Success,1619.54
540998,140998,NetBanking,Success,2117.77
540999,140999,UPI,Success,527.93
541000,141000,NetBanking,Success,3224.38
541001,141001,COD,Success,2147.81
541002,141002,UPI,Success,443.68
541003,141003,COD,Success,2801.14
541004,141004,UPI,Refunded,0
541005,141005,UPI,Success,1727.36
541006,141006,UPI,Success,684.57
541007,141007,UPI,Success,985.34
541008,141008,COD,Success,1397.78
541009,141009,Wallet,Success,1941.53
541010,141010,Wallet,Success,1741.64
541011,141011,Wallet,Success,4229.49
541012,141012,NetBanking,Success,2844.29
541013,141013,Card,Success,2214.13
541014,141014,Wallet,Success,1354.35
541015,141015,Wallet,Success,2946.96
541016,141016,UPI,Success,1465.25
541017,141017,NetBanking,Success,876.26
541018,141018,Card,Success,1337.96
541019,141019,COD,Success,2289.09
541020,141020,UPI,Success,1902.72
541021,141021,UPI,Success,1271.62
541022,141022,UPI,Success,714.41
541023,141023,UPI,Success,1348.93
541024,141024,COD,Success,3645.1
541025,141025,NetBanking,Success,2691.66
541026,141026,UPI,Success,3095.6
541027,141027,COD,Refunded,0
541028,141028,Card,Success,2588.15
541029,141029,COD,Success,1766.36
541030,141030,Card,Success,1657.82
541031,141031,UPI,Success,1214.83
541032,141032,UPI,Success,1138.12
541033,141033,UPI,Success,1442.16
541034,141034,UPI,Success,1000.17
541035,141035,UPI,Success,3019.07
541036,141036,UPI,Success,3948.66
541037,141037,Wallet,Success,115.21
541038,141038,Card,Success,382.5
541039,141039,UPI,Success,353.61
541040,141040,UPI,Success,331.49
541041,141041,Card,Success,2454.97
541042,141042,UPI,Success,357.64
541043,141043,UPI,Success,1763.97
541044,141044,UPI,Success,458.28
541045,141045,NetBanking,Success,696.32
541046,141046,NetBanking,Success,1987.75
541047,141047,NetBanking,Success,514.9
541048,141048,UPI,Success,1054.15
541049,141049,Card,Success,2557.64
541050,141050,UPI,Success,1378.43
541051,141051,Card,Success,1272.12
541052,141052,Wallet,Success,2789.88
541053,141053,Wallet,Failed,0
541054,141054,NetBanking,Success,583.26
541055,141055,UPI,Success,1691.64
541056,141056,UPI,Success,1710.38
541057,141057,UPI,Failed,0
541058,141058,Wallet,Success,1051.33
541059,141059,COD,Success,1646.47
541060,141060,UPI,Success,887.18
541061,141061,UPI,Success,2781.43
541062,141062,UPI,Success,2212.53
541063,141063,COD,Success,477.3
541064,141064,COD,Refunded,0
541065,141065,NetBanking,Success,2575.27
