ticket_id,order_id,ticket_type,ticket_status,csat_rating
823230,136166,Delivery delay,Resolved,5
823231,137861,Missing item,Resolved,5
823232,128497,App issue,Escalated,4
823233,119769,Delivery delay,Open,1
823234,136442,Payment issue,Resolved,3
823235,107512,Delivery delay,Resolved,2
823236,101304,Missing item,Open,1
823237,141725,Refund request,Resolved,1
823238,129175,Missing item,Resolved,
823239,105793,Damaged item,Resolved,4
823240,119219,Delivery delay,Resolved,3
823241,126440,Refund request,Resolved,5
823242,101470,Damaged item,Resolved,4
823243,124824,Refund request,Resolved,4
823244,124519,Delivery delay,Escalated,
823245,125838,Refund request,Escalated,4
823246,124698,Wrong item,Resolved,3
823247,137975,Wrong item,Resolved,2
823248,136068,Refund request,Resolved,5
823249,113477,Refund request,Resolved,3
823250,141111,Delivery delay,Resolved,2
823251,120038,Delivery delay,Resolved,3
823252,132258,Delivery delay,Resolved,1
823253,134937,Delivery delay,Resolved,
823254,101618,Payment issue,Open,1
823255,115777,Delivery delay,Resolved,4
823256,130048,Delivery delay,Resolved,2
823257,136904,Missing item,Resolved,1
823258,130741,Damaged item,Resolved,
823259,102345,App issue,Open,5
823260,137685,Refund request,Resolved,2
823261,124566,Wrong item,Resolved,2
823262,130505,Missing item,Resolved,4
823263,126460,Delivery delay,Escalated,3
823264,120609,Delivery delay,Resolved,2
823265,107169,Missing item,Resolved,4
823266,138182,Damaged item,Open,
823267,102511,Delivery delay,Resolved,
823268,107721,Delivery delay,Resolved,
823269,104311,Missing item,Resolved,2
823270,111574,Wrong item,Escalated,4
823271,135865,Damaged item,Resolved,
823272,101768,App issue,Open,2
823273,132811,Missing item,Resolved,5
823274,140890,Delivery delay,Open,2
823275,112954,Refund request,Resolved,3
823276,128429,Refund request,Resolved,1
823277,103010,Refund request,Resolved,2
823278,111023,Refund request,Resolved,1
823279,138943,Delivery delay,Resolved,2
823280,140705,Refund request,Open,5
823281,136873,Delivery delay,Open,2
823282,126147,Missing item,Resolved,3
823283,124415,Wrong item,Resolved,4
823284,120764,Refund request,Resolved,3
823285,138574,Wrong item,Resolved,
823286,117343,Refund request,Open,1
823287,134566,Damaged item,Resolved,1
823288,106870,Wrong item,Resolved,1
823289,122561,Damaged item,Open,3
823290,119730,Delivery delay,Resolved,4
823291,119730,Delivery delay,Resolved,4
823292,125298,Refund request,Resolved,4
823293,137730,Delivery delay,Open,4
823294,102889,Damaged item,Resolved,
823295,116860,Damaged item,Resolved,4
823296,111290,Wrong item,Resolved,5
823297,129636,Damaged item,Resolved,4
823298,133479,Wrong item,Resolved,3
823299,103429,Refund request,Open,2
823300,101451,Wrong item,Resolved,2
823301,116751,Refund request,Open,4
823302,102230,Refund request,Escalated,4
823303,113822,Refund request,Resolved,5
823304,126744,Missing item,Resolved,
823305,111032,Delivery delay,Resolved,4
823306,112973,Refund request,Resolved,2
823307,138145,App issue,Resolved,5
823308,118848,Wrong item,Open,1
823309,123902,Wrong item,Open,
823310,109470,App issue,Resolved,2
823311,106526,App issue,Resolved,1
823312,119210,Damaged item,Open,1
823313,138484,Damaged item,Resolved,3
823314,133014,Wrong item,Resolved,4
823315,132763,App issue,Resolved,1
823316,119256,Delivery delay,Resolved,2
823317,136459,Delivery delay,Resolved,
823318,111027,Refund request,Resolved,5
823319,119088,App issue,Resolved,3
823320,123771,App issue,Resolved,4
823321,118976,App issue,Escalated,
823322,121032,Delivery delay,Escalated,
823323,139206,Delivery delay,Resolved,2
823324,112986,Wrong item,Resolved,2
823325,126209,Wrong item,Resolved,
823326,110258,Missing item,Resolved,4
823327,141112,Wrong item,Resolved,1
823328,105368,Payment issue,Resolved,1
823329,106672,Wrong item,Resolved,1
823330,105354,Refund request,Resolved,1
823331,136447,Refund request,Resolved,2
823332,107991,Refund request,Resolved,5
823333,129118,App issue,Resolved,2
823334,134691,App issue,Resolved,3
823335,140094,Delivery delay,Open,3
823336,135973,Payment issue,Resolved,5
823337,131871,Refund request,Open,3
823338,118698,Wrong item,Resolved,
823339,135481,Refund request,Resolved,5
823340,100986,Damaged item,Resolved,2
823341,100058,Payment issue,Resolved,2
823342,118266,Missing item,Resolved,5
823343,103150,Missing item,Resolved,
823344,101558,Delivery delay,Resolved,3
823345,104610,Delivery delay,Resolved,4
823346,101411,Wrong item,Resolved,4
823347,113253,Damaged item,Resolved,1
823348,132699,Delivery delay,Resolved,5
823349,124370,Wrong item,Resolved,3
823350,112163,Refund request,Resolved,4
823351,103395,Wrong item,Open,3
823352,131978,Delivery delay,Resolved,1
823353,126079,Wrong item,Resolved,5
823354,113367,Damaged item,Resolved,5
823355,119111,Missing item,Resolved,
823356,100363,Damaged item,Resolved,
823357,114113,Delivery delay,Resolved,4
823358,127058,Refund request,Resolved,
823359,112023,Delivery delay,Resolved,2
823360,134155,Delivery delay,Resolved,1
823361,101055,Payment issue,Resolved,2
823362,104523,Damaged item,Resolved,5
823363,105148,Payment issue,Escalated,5
823364,106852,Missing item,Resolved,1
823365,100418,App issue,Resolved,
823366,137615,Wrong item,Resolved,
823367,136719,Delivery delay,Resolved,
823368,130741,Refund request,Open,5
823369,106618,Refund request,Resolved,
823370,141526,Damaged item,Resolved,4
823371,131442,Damaged item,Open,5
823372,136967,Delivery delay,Resolved,3
823373,126847,App issue,Resolved,2
823374,118928,Delivery delay,Resolved,2
823375,133701,Refund request,Escalated,3
823376,116698,Missing item,Resolved,
823377,112163,Payment issue,Resolved,4
823378,114888,Wrong item,Resolved,1
823379,131310,Payment issue,Resolved,1
823380,118331,Damaged item,Resolved,1
823381,124129,Missing item,Resolved,2
823382,101652,Refund request,Resolved,2
823383,119230,Wrong item,Resolved,3
823384,122300,Missing item,Escalated,5
823385,109056,Wrong item,Resolved,2
823386,133542,App issue,Resolved,5
823387,123413,Wrong item,Resolved,
823388,135271,Delivery delay,Resolved,
823389,104084,Missing item,Resolved,4
823390,116375,Missing item,Resolved,3
823391,100090,Damaged item,Escalated,3
823392,100076,Delivery delay,Resolved,
823393,108784,App issue,Resolved,4
823394,137958,Delivery delay,Open,2
823395,118884,Delivery delay,Resolved,2
823396,117147,Wrong item,Resolved,2
823397,111589,Missing item,Resolved,2
823398,132246,Refund request,Resolved,1
823399,141517,Payment issue,Resolved,
823400,136808,Delivery delay,Open,5
823401,121089,Refund request,Open,3
823402,116614,Wrong item,Resolved,
823403,111589,App issue,Resolved,2
823404,105256,Refund request,Open,
823405,119253,Delivery delay,Resolved,4
823406,124850,Delivery delay,Resolved,
823407,122228,Refund request,Escalated,3
823408,119890,Missing item,Resolved,
823409,108305,Wrong item,Resolved,
823410,118117,Missing item,Resolved,2
823411,135843,Wrong item,Resolved,5
823412,103281,Delivery delay,Resolved,1
823413,101257,Delivery delay,Resolved,4
823414,116512,Delivery delay,Escalated,3
823415,100442,App issue,Resolved,3
823416,134661,App issue,Resolved,2
823417,134845,Wrong item,Resolved,5
823418,100485,Payment issue,Open,3
823419,125061,App issue,Open,
823420,121490,Refund request,Resolved,5
823421,120992,Delivery delay,Resolved,4
823422,129841,App issue,Resolved,2
823423,141008,Refund request,Resolved,5
823424,118218,Damaged item,Resolved,2
823425,137838,Payment issue,Resolved,4
823426,133593,Missing item,Resolved,3
823427,124752,Delivery delay,Escalated,4
823428,120746,Delivery delay,Escalated,5
823429,112993,Payment issue,Resolved,
823430,119428,Refund request,Open,2
823431,111681,App issue,Resolved,4
823432,120520,Payment issue,Resolved,5
823433,121676,Refund request,Resolved,3
823434,126231,Refund request,Resolved,1
823435,118572,Delivery delay,Resolved,
823436,135027,Delivery delay,Open,3
823437,133099,Payment issue,Resolved,3
823438,129696,Delivery delay,Resolved,4
823439,101160,Delivery delay,Resolved,3
823440,131405,Payment issue,Resolved,5
823441,100644,App issue,Open,
823442,103200,Delivery delay,Resolved,4
823443,107713,Refund request,Resolved,2
823444,128400,App issue,Resolved,4
823445,106452,App issue,Open,2
823446,106786,Missing item,Resolved,2
823447,135416,Damaged item,Resolved,3
823448,113882,Payment issue,Open,1
823449,102344,Delivery delay,Resolved,2
823450,137137,Damaged item,Resolved,3
823451,135311,Delivery delay,Resolved,2
823452,105499,Delivery delay,Escalated,4
823453,104794,Delivery delay,Resolved,5
823454,123920,Delivery delay,Resolved,
823455,104841,Delivery delay,Resolved,3
823456,104095,Refund request,Resolved,3
823457,116689,Damaged item,Open,4
823458,132227,Refund request,Resolved,1
823459,104027,Delivery delay,Resolved,1
823460,104543,Refund request,Resolved,
823461,126081,Delivery delay,Escalated,3
823462,100817,Damaged item,Escalated,
823463,118914,Delivery delay,Open,
823464,129780,App issue,Resolved,4
823465,106798,Wrong item,Resolved,
823466,123899,Damaged item,Resolved,1
823467,130035,Wrong item,Resolved,5
823468,124888,Missing item,Resolved,4
823469,130582,Delivery delay,Resolved,
823470,110624,Damaged item,Resolved,2
823471,116477,Refund request,Resolved,2
823472,103075,App issue,Resolved,1
823473,132509,Delivery delay,Resolved,
823474,109857,Delivery delay,Resolved,
823475,126629,Missing item,Resolved,1
823476,118381,Refund request,Resolved,1
823477,102622,Refund request,Open,
823478,134051,Wrong item,Open,5
823479,128377,Delivery delay,Resolved,
823480,109806,Refund request,Escalated,3
823481,106934,App issue,Open,4
823482,124756,Delivery delay,Resolved,3
823483,133800,Refund request,Resolved,
823484,106719,Wrong item,Resolved,
823485,129446,Refund request,Resolved,3
823486,135218,Delivery delay,Open,4
823487,138962,Refund request,Resolved,5
823488,120628,Delivery delay,Resolved,2
823489,121422,Delivery delay,Escalated,5
823490,124186,Missing item,Resolved,4
823491,139287,App issue,Escalated,
823492,126497,Delivery delay,Resolved,5
823493,116142,Wrong item,Resolved,5
823494,101972,Missing item,Resolved,2
823495,105769,Missing item,Resolved,5
823496,140374,Delivery delay,Resolved,4
823497,106733,Missing item,Resolved,3
823498,112879,App issue,Resolved,2
823499,100909,Wrong item,Resolved,4
823500,103293,App issue,Resolved,4
823501,108535,Payment issue,Open,4
823502,140244,Missing item,Resolved,
823503,114737,App issue,Resolved,1
823504,135751,Damaged item,Resolved,1
823505,132508,Damaged item,Escalated,4
823506,118573,Missing item,Resolved,
823507,119930,App issue,Resolved,1
823508,119904,Refund request,Resolved,2
823509,113118,Payment issue,Resolved,3
823510,110067,Missing item,Resolved,2
823511,129948,Delivery delay,Resolved,4
823512,110762,Refund request,Open,3
823513,114238,Refund request,Resolved,3
823514,127555,Wrong item,Resolved,1
823515,100936,Refund request,Resolved,5
823516,129176,Delivery delay,Escalated,4
823517,123725,Missing item,Resolved,
823518,117179,Refund request,Resolved,1
823519,104982,Damaged item,Open,5
823520,110348,App issue,Resolved,5
823521,101974,Delivery delay,Resolved,5
823522,107688,Refund request,Resolved,4
823523,141786,Wrong item,Resolved,4
823524,131790,Wrong item,Resolved,
823525,100020,Delivery delay,Resolved,5
823526,110698,Delivery delay,Resolved,1
823527,114811,Wrong item,Resolved,
823528,135535,Damaged item,Resolved,2
823529,136805,Refund request,Resolved,5
823530,123359,App issue,Resolved,3
823531,138548,Delivery delay,Open,
823532,139410,Refund request,Resolved,1
823533,128761,App issue,Resolved,4
823534,113491,Delivery delay,Resolved,2
823535,115457,Damaged item,Escalated,
823536,136461,Delivery delay,Resolved,1
823537,128141,Delivery delay,Resolved,3
823538,108903,Delivery delay,Resolved,4
823539,100785,App issue,Resolved,
823540,121980,Damaged item,Resolved,
823541,120396,Damaged item,Open,
823542,104790,Delivery delay,Resolved,5
823543,110704,Wrong item,Resolved,5
823544,121169,Delivery delay,Resolved,
823545,140092,Refund request,Resolved,5
823546,134350,Missing item,Resolved,
823547,121694,App issue,Resolved,
823548,108526,Refund request,Escalated,
823549,127672,Payment issue,Resolved,
823550,105256,Refund request,Open,5
823551,118407,App issue,Open,2
823552,134515,Payment issue,Resolved,2
823553,110027,Delivery delay,Resolved,2
823554,127554,Delivery delay,Resolved,3
823555,135370,Delivery delay,Open,5
823556,130240,Payment issue,Resolved,2
823557,141044,Missing item,Resolved,2
823558,125667,Payment issue,Resolved,
823559,128491,Delivery delay,Open,3
823560,133783,Delivery delay,Open,
823561,125441,Damaged item,Resolved,2
823562,139392,Refund request,Resolved,2
823563,132427,Refund request,Resolved,2
823564,106353,Delivery delay,Resolved,1
823565,114027,Missing item,Open,1
823566,120765,Delivery delay,Open,5
823567,114900,Refund request,Resolved,4
823568,101165,Delivery delay,Resolved,1
823569,100003,Missing item,Resolved,2
823570,121819,Refund request,Resolved,2
823571,123288,Delivery delay,Resolved,5
823572,116806,App issue,Open,3
823573,139520,Damaged item,Resolved,4
823574,110781,App issue,Open,1
823575,107984,Refund request,Open,
823576,135220,Delivery delay,Resolved,
823577,132752,Damaged item,Resolved,
823578,139963,Payment issue,Resolved,5
823579,130479,Refund request,Resolved,
823580,101550,Refund request,Resolved,5
823581,126877,Damaged item,Resolved,
823582,120211,Missing item,Resolved,3
823583,123402,Delivery delay,Resolved,5
823584,101620,Wrong item,Open,3
823585,101681,Refund request,Resolved,1
823586,134397,Wrong item,Resolved,2
823587,113390,App issue,Resolved,5
823588,115939,Missing item,Escalated,1
823589,136185,Refund request,Resolved,1
823590,101998,Delivery delay,Resolved,4
823591,108769,Delivery delay,Resolved,
823592,103562,Refund request,Resolved,2
823593,120578,Damaged item,Resolved,5
823594,128194,App issue,Resolved,5
823595,112207,Payment issue,Resolved,3
823596,104286,Refund request,Resolved,
823597,133984,App issue,Resolved,2
823598,126532,Delivery delay,Resolved,3
823599,105358,App issue,Resolved,4
823600,131748,Damaged item,Resolved,1
823601,102319,Missing item,Resolved,
823602,105015,Missing item,Resolved,5
823603,139533,Delivery delay,Resolved,
823604,107159,Wrong item,Resolved,3
823605,107339,Refund request,Open,5
823606,105600,Refund request,Open,4
823607,132452,Wrong item,Resolved,3
823608,123919,Refund request,Resolved,
823609,122874,App issue,Resolved,3
823610,129536,App issue,Resolved,1
823611,100582,Delivery delay,Resolved,
823612,105196,Delivery delay,Resolved,5
823613,101268,Refund request,Resolved,3
823614,129591,Refund request,Resolved,5
823615,102103,Delivery delay,Resolved,4
823616,132714,Refund request,Resolved,3
823617,141283,Refund request,Resolved,
823618,132256,Wrong item,Resolved,5
823619,131577,Damaged item,Escalated,
823620,119889,Payment issue,Resolved,3
823621,110220,Refund request,Resolved,2
823622,132660,App issue,Resolved,
823623,107433,Damaged item,Resolved,4
823624,102928,Delivery delay,Resolved,1
823625,115451,Damaged item,Resolved,3
823626,139131,App issue,Escalated,5
