delivery_id,order_id,dark_store_id,delivery_type,delivery_time_min,late_delivery_flag
734389,134389,14,Ev,22.1,0
734390,134390,25,Bike,8.9,0
734391,134391,25,Bike,8.3,0
734392,134392,6,Bike,10.7,0
734393,134393,11,Bike,18.6,0
734394,134394,26,Bike,34.4,1
734395,134395,15,Bike,17.9,0
734396,134396,8,Ev,14.5,0
734397,134397,12,Bike,16.5,0
734398,134398,3,Bike,16.3,0
734399,134399,16,Cycle,19.7,0
734400,134400,26,Cycle,12.8,0
734401,134401,28,Bike,17.8,0
734402,134402,18,Cycle,23,0
734403,134403,22,Bike,11.6,0
734404,134404,10,Ev,29.6,1
734405,134405,11,Bike,17.8,0
734406,134406,30,Ev,17.3,0
734407,134407,12,Bike,13.2,0
734408,134408,11,Bike,10.5,0
734409,134409,18,Bike,13,0
734410,134410,12,Bike,30.8,1
734411,134411,11,Bike,16.6,0
734412,134412,22,Bike,19.2,0
734413,134413,1,Bike,21.6,0
734414,134414,9,Bike,30,1
734415,134415,28,Bike,14.9,0
734416,134416,10,Bike,21.1,0
734417,134417,22,Bike,22,0
734418,134418,3,Ev,24.7,0
734419,134419,25,Ev,21,0
734420,134420,14,Bike,16.6,0
734421,134421,14,Bike,9.3,0
734422,134422,20,Bike,15.7,0
734423,134423,5,Bike,24.3,0
734424,134424,13,Bike,18,0
734425,134425,4,Bike,18.3,0
734426,134426,30,Bike,27,1
734427,134427,16,Bike,8.3,0
734428,134428,22,Bike,22.4,0
734429,134429,30,Bike,26.6,1
734430,134430,1,Bike,22.2,0
734431,134431,10,Ev,17.3,0
734432,134432,8,Bike,23.7,0
734433,134433,6,Bike,7.5,0
734434,134434,29,Cycle,18.6,0
734435,134435,6,Bike,20.8,0
734436,134436,16,Bike,10,0
734437,134437,19,Cycle,19.3,0
734438,134438,29,Ev,18.2,0
734439,134439,12,Bike,16.2,0
734440,134440,27,Bike,27.9,1
734441,134441,26,Bike,17.7,0
734442,134442,19,Bike,24.9,0
734443,134443,19,Ev,34.2,1
734444,134444,27,Bike,20.7,0
734445,134445,22,Ev,18.2,0
734446,134446,3,Bike,24.1,0
734447,134447,11,Bike,22.3,0
734448,134448,28,Bike,9.5,0
734449,134449,14,Bike,26.8,1
734450,134450,9,Ev,27.3,1
734451,134451,6,Bike,13.3,0
734452,134452,7,Ev,19.8,0
734453,134453,20,Bike,32.5,1
734454,134454,16,Ev,27.7,1
734455,134455,16,Bike,9.7,0
734456,134456,23,Bike,22.9,0
734457,134457,12,Cycle,20.3,0
734458,134458,15,Ev,21.8,0
734459,134459,4,Bike,10.9,0
734460,134460,3,Bike,18.3,0
734461,134461,23,Bike,12.8,0
734462,134462,17,Bike,26.4,1
734463,134463,3,Ev,17.4,0
734464,134464,25,Cycle,14.2,0
734465,134465,23,Bike,28.9,1
734466,134466,19,Ev,21.3,0
734467,134467,12,Bike,22.4,0
734468,134468,16,Bike,10.7,0
734469,134469,22,Bike,10.1,0
734470,134470,28,Bike,28.3,1
734471,134471,30,Bike,21.7,0
734472,134472,5,Bike,26.5,1
734473,134473,15,Bike,31.7,1
734474,134474,21,Bike,16.7,0
734475,134475,2,Cycle,20.3,0
734476,134476,5,Cycle,18.4,0
734477,134477,6,Cycle,35.3,1
734478,134478,16,Bike,21.5,0
734479,134479,8,Ev,11.2,0
734480,134480,6,Ev,11.3,0
734481,134481,21,Ev,24.1,0
734482,134482,3,Bike,16.1,0
734483,134483,20,Cycle,17,0
734484,134484,18,Bike,12.9,0
734485,134485,4,Ev,14.7,0
734486,134486,1,Bike,17,0
734487,134487,15,Bike,16.3,0
734488,134488,23,Bike,18,0
734489,134489,21,Ev,12,0
734490,134490,8,Bike,24.5,0
734491,134491,25,Bike,9.1,0
734492,134492,7,Bike,27.4,1
734493,134493,24,Bike,22.5,0
734494,134494,4,Bike,28.4,1
734495,134495,11,Bike,22.6,0
734496,134496,3,Bike,21.4,0
734497,134497,18,Ev,7.1,0
734498,134498,18,Bike,8.5,0
734499,134499,7,Bike,16.1,0
734500,134500,11,Ev,16.6,0
734501,134501,10,Bike,8.5,0
734502,134502,1,Bike,19.5,0
734503,134503,9,Bike,16,0
734504,134504,24,Bike,16.1,0
734505,134505,22,Bike,25.3,1
734506,134506,4,Bike,21.9,0
734507,134507,26,Bike,29,1
734508,134508,25,Ev,7.8,0
734509,134509,27,Cycle,34.5,1
734510,134510,24,Bike,12,0
734511,134511,11,Ev,25.3,1
734512,134512,23,Bike,15.6,0
734513,134513,24,Cycle,13.8,0
734514,134514,17,Bike,13.9,0
734515,134515,10,Bike,13.2,0
734516,134516,2,Bike,11.5,0
734517,134517,20,Bike,23.3,0
734518,134518,7,Bike,11.4,0
734519,134519,28,Bike,24,0
734520,134520,17,Bike,23.4,0
734521,134521,7,Ev,19.7,0
734522,134522,24,Bike,15.9,0
734523,134523,2,Bike,12.5,0
734524,134524,22,Ev,14.1,0
734525,134525,18,Bike,30.2,1
734526,134526,26,Ev,13.8,0
734527,134527,5,Ev,7.2,0
734528,134528,12,Bike,20.3,0
734529,134529,17,Bike,27.6,1
734530,134530,17,Ev,19.1,0
734531,134531,11,Cycle,15.8,0
734532,134532,8,Bike,19.8,0
734533,134533,12,Bike,16.4,0
734534,134534,8,Bike,24.1,0
734535,134535,9,Bike,25.2,1
734536,134536,29,Bike,9.8,0
734537,134537,14,Bike,19.4,0
734538,134538,2,Bike,8.3,0
734539,134539,29,Bike,30.6,1
734540,134540,8,Bike,19.9,0
734541,134541,11,Bike,19.2,0
734542,134542,29,Bike,34.1,1
734543,134543,26,Bike,30.6,1
734544,134544,2,Bike,9.5,0
734545,134545,17,Bike,16.4,0
734546,134546,16,Ev,15.8,0
734547,134547,3,Bike,12.5,0
734548,134548,15,Ev,22.5,0
734549,134549,30,Cycle,18.7,0
734550,134550,4,Bike,24.7,0
734551,134551,19,Ev,20.5,0
734552,134552,26,Ev,23.6,0
734553,134553,21,Bike,23.3,0
734554,134554,17,Ev,11.1,0
734555,134555,30,Bike,10.3,0
734556,134556,3,Bike,14.8,0
734557,134557,2,Bike,19,0
734558,134558,8,Cycle,17.9,0
734559,134559,30,Ev,15.8,0
734560,134560,11,Bike,8.1,0
734561,134561,14,Bike,15.7,0
734562,134562,4,Bike,16.4,0
734563,134563,21,Ev,21.4,0
734564,134564,29,Bike,15.4,0
734565,134565,29,Bike,19.4,0
734566,134566,4,Bike,19.8,0
734567,134567,20,Bike,8.2,0
734568,134568,6,Ev,14.1,0
734569,134569,30,Cycle,12.8,0
734570,134570,7,Ev,10.9,0
734571,134571,21,Bike,19.8,0
734572,134572,27,Bike,12.3,0
734573,134573,30,Bike,18,0
734574,134574,6,Bike,16.1,0
734575,134575,29,Bike,17.4,0
734576,134576,30,Bike,14.9,0
734577,134577,23,Bike,12.6,0
734578,134578,2,Ev,13.4,0
734579,134579,14,Bike,25.9,1
734580,134580,29,Bike,18,0
734581,134581,29,Bike,18,0
734582,134582,23,Bike,23.1,0
734583,134583,30,Cycle,37.4,1
734584,134584,29,Ev,18.7,0
734585,134585,12,Cycle,28.8,1
734586,134586,20,Bike,11.5,0
734587,134587,28,Bike,12.9,0
734588,134588,30,Bike,24,0
734589,134589,16,Ev,13.3,0
734590,134590,27,Bike,14.8,0
734591,134591,21,Bike,12.2,0
734592,134592,24,Bike,25.6,1
734593,134593,9,Bike,14,0
734594,134594,20,Ev,13.6,0
734595,134595,6,Bike,14.6,0
734596,134596,4,Ev,21.3,0
734597,134597,4,Cycle,27.3,1
734598,134598,16,Bike,27.2,1
734599,134599,3,Bike,12.8,0
734600,134600,16,Bike,27.8,1
734601,134601,26,Bike,23.5,0
734602,134602,30,Cycle,14.3,0
734603,134603,30,Bike,23.9,0
734604,134604,7,Ev,21.3,0
734605,134605,3,Bike,9.4,0
734606,134606,29,Bike,23.1,0
734607,134607,7,Ev,23.2,0
734608,134608,10,Ev,15,0
734609,134609,29,Ev,14.5,0
734610,134610,10,Bike,35.7,1
734611,134611,5,Bike,18.2,0
734612,134612,16,Ev,20.8,0
734613,134613,24,Ev,21.3,0
734614,134614,15,Bike,15.8,0
734615,134615,13,Bike,21.8,0
734616,134616,26,Bike,19.2,0
734617,134617,10,Bike,16.4,0
734618,134618,23,Bike,22.7,0
734619,134619,24,Cycle,24.8,0
734620,134620,23,Ev,16.1,0
734621,134621,30,Bike,22,0
734622,134622,16,Bike,24.6,0
734623,134623,23,Ev,16.8,0
734624,134624,28,Bike,24.2,0
734625,134625,29,Cycle,26.3,1
734626,134626,23,Bike,10.9,0
734627,134627,2,Ev,17.3,0
734628,134628,28,Bike,24.1,0
734629,134629,5,Cycle,21.5,0
734630,134630,8,Bike,21.4,0
734631,134631,20,Bike,17.2,0
734632,134632,6,Bike,21.2,0
734633,134633,26,Bike,17,0
734634,134634,16,Ev,17.7,0
734635,134635,18,Ev,19.1,0
734636,134636,19,Bike,13.4,0
734637,134637,17,Bike,20.3,0
734638,134638,26,Bike,20.2,0
734639,134639,18,Bike,11.3,0
734640,134640,21,Cycle,9.8,0
734641,134641,1,Cycle,22.6,0
734642,134642,14,Bike,20.4,0
734643,134643,16,Bike,16.3,0
734644,134644,13,Bike,24.6,0
734645,134645,24,Bike,18.6,0
734646,134646,29,Bike,17.5,0
734647,134647,14,Bike,18.9,0
734648,134648,12,Bike,30.6,1
734649,134649,12,Bike,15.4,0
734650,134650,10,Ev,16.8,0
734651,134651,3,Ev,25.5,1
734652,134652,19,Bike,17.4,0
734653,134653,3,Ev,18.5,0
734654,134654,19,Bike,27.5,1
734655,134655,22,Bike,10.8,0
734656,134656,8,Bike,21.4,0
734657,134657,18,Bike,13.9,0
734658,134658,11,Bike,12,0
734659,134659,13,Ev,18.1,0
734660,134660,17,Cycle,19.2,0
734661,134661,24,Cycle,10.1,0
734662,134662,16,Bike,18.9,0
734663,134663,18,Cycle,29.5,1
734664,134664,20,Bike,25.8,1
734665,134665,13,Bike,25.2,1
734666,134666,28,Bike,29,1
734667,134667,17,Bike,16.9,0
734668,134668,9,Bike,21.2,0
734669,134669,22,Bike,7.9,0
734670,134670,9,Bike,12.1,0
734671,134671,11,Ev,22.4,0
734672,134672,14,Bike,20.4,0
734673,134673,17,Bike,23.6,0
734674,134674,12,Bike,25.1,1
734675,134675,15,Bike,10.7,0
734676,134676,26,Bike,15.9,0
734677,134677,4,Bike,13.6,0
734678,134678,6,Ev,11,0
734679,134679,14,Bike,18.3,0
734680,134680,17,Bike,9.8,0
734681,134681,10,Bike,12.9,0
734682,134682,9,Bike,20.4,0
734683,134683,6,Bike,29.9,1
734684,134684,3,Bike,9.8,0
734685,134685,15,Bike,24.5,0
734686,134686,12,Bike,8.1,0
734687,134687,13,Bike,30.2,1
734688,134688,6,Bike,19.3,0
734689,134689,23,Bike,22.7,0
734690,134690,3,Bike,14.2,0
734691,134691,3,Bike,12.4,0
734692,134692,23,Ev,31.4,1
734693,134693,24,Bike,11.6,0
734694,134694,23,Bike,23.1,0
734695,134695,23,Cycle,25.9,1
734696,134696,15,Bike,20,0
734697,134697,7,Ev,36.5,1
734698,134698,9,Ev,12.8,0
734699,134699,13,Bike,12.6,0
734700,134700,10,Bike,8.2,0
734701,134701,28,Bike,11.6,0
734702,134702,30,Bike,16.3,0
734703,134703,3,Ev,16.9,0
734704,134704,17,Bike,12.5,0
734705,134705,28,Bike,19.1,0
734706,134706,13,Ev,16.4,0
734707,134707,9,Bike,12.1,0
734708,134708,16,Ev,14.5,0
734709,134709,17,Bike,7.5,0
734710,134710,6,Bike,14.4,0
734711,134711,27,Bike,12.8,0
734712,134712,16,Bike,26.3,1
734713,134713,22,Bike,21.1,0
734714,134714,12,Ev,8.5,0
734715,134715,15,Bike,29.9,1
734716,134716,30,Cycle,24,0
734717,134717,30,Bike,8.4,0
734718,134718,25,Bike,16.9,0
734719,134719,30,Bike,18.4,0
734720,134720,11,Bike,11.3,0
734721,134721,28,Cycle,21.7,0
734722,134722,23,Cycle,29,1
734723,134723,4,Cycle,29.8,1
734724,134724,7,Ev,15.5,0
734725,134725,10,Ev,19.6,0
734726,134726,27,Bike,26.8,1
734727,134727,4,Ev,16.4,0
734728,134728,4,Ev,12.1,0
734729,134729,2,Bike,10.8,0
734730,134730,16,Cycle,19.8,0
734731,134731,19,Bike,13.4,0
734732,134732,24,Bike,22.5,0
734733,134733,24,Bike,14.5,0
734734,134734,11,Bike,10.3,0
734735,134735,12,Bike,20.6,0
734736,134736,20,Cycle,15.1,0
734737,134737,7,Bike,16.1,0
734738,134738,8,Bike,16.9,0
734739,134739,28,Bike,30.5,1
734740,134740,15,Bike,12.5,0
734741,134741,24,Bike,16.5,0
734742,134742,10,Bike,33.2,1
734743,134743,5,Bike,10,0
734744,134744,10,Cycle,22.9,0
734745,134745,23,Bike,14.4,0
734746,134746,16,Bike,13.7,0
734747,134747,11,Ev,26.8,1
734748,134748,23,Ev,19.8,0
734749,134749,6,Bike,9.1,0
734750,134750,4,Bike,17.5,0
734751,134751,25,Bike,13.6,0
734752,134752,15,Bike,17.4,0
734753,134753,13,Bike,11.9,0
734754,134754,29,Ev,22.3,0
734755,134755,13,Bike,21.4,0
734756,134756,24,Bike,34.5,1
734757,134757,20,Bike,26,1
734758,134758,11,Bike,10.4,0
734759,134759,11,Bike,17.8,0
734760,134760,20,Ev,12.3,0
734761,134761,24,Bike,13.6,0
734762,134762,3,Bike,21.4,0
734763,134763,5,Bike,15,0
734764,134764,4,Bike,14.7,0
734765,134765,2,Bike,10.8,0
734766,134766,7,Bike,10.8,0
734767,134767,11,Bike,20.6,0
734768,134768,22,Bike,18,0
734769,134769,22,Bike,15.3,0
734770,134770,7,Ev,23,0
734771,134771,13,Bike,26.2,1
734772,134772,12,Ev,18.1,0
734773,134773,5,Bike,21.6,0
734774,134774,19,Ev,29.8,1
734775,134775,9,Bike,8.6,0
734776,134776,18,Bike,15.5,0
734777,134777,7,Bike,18.2,0
734778,134778,5,Bike,14.5,0
734779,134779,13,Ev,12.1,0
734780,134780,29,Bike,19.8,0
734781,134781,11,Cycle,24.4,0
734782,134782,15,Cycle,15.8,0
734783,134783,16,Bike,11.1,0
734784,134784,9,Ev,22.6,0
734785,134785,9,Bike,13.6,0
734786,134786,14,Bike,28.9,1
734787,134787,29,Bike,32.3,1
734788,134788,12,Ev,15.5,0
734789,134789,26,Bike,18.8,0
734790,134790,22,Cycle,13.1,0
734791,134791,17,Bike,9.5,0
734792,134792,25,Bike,16.8,0
734793,134793,6,Bike,24.2,0
734794,134794,4,Bike,20.6,0
734795,134795,19,Ev,19,0
734796,134796,29,Bike,8.3,0
734797,134797,23,Bike,13.4,0
734798,134798,2,Cycle,25.3,1
734799,134799,14,Cycle,28.7,1
734800,134800,6,Bike,26.7,1
734801,134801,23,Bike,8.3,0
734802,134802,29,Bike,27.1,1
734803,134803,11,Bike,14.6,0
734804,134804,1,Ev,22.1,0
734805,134805,3,Bike,19.4,0
734806,134806,19,Bike,16.2,0
734807,134807,14,Bike,18.9,0
734808,134808,21,Bike,23.9,0
734809,134809,13,Bike,17.5,0
734810,134810,9,Bike,9.8,0
734811,134811,2,Bike,13.3,0
734812,134812,14,Bike,11.6,0
734813,134813,18,Bike,26.8,1
734814,134814,28,Bike,8.8,0
734815,134815,27,Ev,17.7,0
734816,134816,1,Bike,13.6,0
734817,134817,6,Bike,26.1,1
734818,134818,15,Ev,7.2,0
734819,134819,9,Bike,18.8,0
734820,134820,3,Bike,18,0
734821,134821,1,Cycle,20.7,0
734822,134822,11,Ev,22.5,0
734823,134823,28,Ev,11.3,0
734824,134824,12,Bike,8.1,0
734825,134825,20,Ev,21.6,0
734826,134826,8,Bike,22.4,0
734827,134827,6,Cycle,29.2,1
734828,134828,12,Cycle,23.3,0
734829,134829,19,Cycle,21.3,0
734830,134830,25,Bike,14.6,0
734831,134831,16,Bike,17.4,0
734832,134832,9,Cycle,24.7,0
734833,134833,28,Bike,20.8,0
734834,134834,3,Bike,15.9,0
734835,134835,4,Bike,22.5,0
734836,134836,5,Bike,8.5,0
734837,134837,10,Cycle,16,0
734838,134838,3,Bike,29.1,1
734839,134839,30,Bike,9.1,0
734840,134840,26,Bike,22.5,0
734841,134841,19,Ev,7.1,0
734842,134842,16,Bike,27,1
734843,134843,23,Ev,8.9,0
734844,134844,7,Cycle,15.6,0
734845,134845,17,Bike,10,0
734846,134846,30,Bike,36.8,1
734847,134847,9,Bike,25.1,1
734848,134848,28,Bike,17.9,0
734849,134849,2,Bike,24.7,0
734850,134850,23,Bike,10.5,0
734851,134851,30,Bike,15.8,0
734852,134852,30,Bike,19.5,0
734853,134853,11,Bike,21.8,0
734854,134854,6,Bike,9.3,0
734855,134855,19,Bike,16.1,0
734856,134856,12,Bike,34,1
734857,134857,8,Bike,16.8,0
734858,134858,3,Bike,23.5,0
734859,134859,13,Ev,22,0
734860,134860,8,Ev,20.3,0
734861,134861,26,Bike,23.9,0
734862,134862,19,Bike,25.3,1
734863,134863,12,Bike,27.5,1
734864,134864,6,Bike,14.5,0
734865,134865,1,Ev,17.2,0
734866,134866,1,Bike,14.3,0
734867,134867,26,Bike,20.8,0
734868,134868,6,Bike,18.2,0
734869,134869,6,Bike,13.4,0
734870,134870,23,Bike,27.8,1
734871,134871,25,Bike,16.7,0
734872,134872,2,Bike,8.5,0
734873,134873,15,Bike,24.1,0
734874,134874,11,Bike,18.1,0
734875,134875,13,Bike,10.8,0
734876,134876,30,Cycle,24.3,0
734877,134877,5,Bike,21.2,0
734878,134878,17,Ev,19.4,0
734879,134879,27,Bike,14,0
734880,134880,30,Bike,11.2,0
734881,134881,9,Bike,19.8,0
734882,134882,7,Bike,16.9,0
734883,134883,13,Bike,13.2,0
734884,134884,7,Bike,20.7,0
734885,134885,5,Bike,31,1
734886,134886,25,Bike,23.7,0
734887,134887,24,Bike,13.8,0
734888,134888,1,Bike,12.7,0
734889,134889,9,Bike,13.5,0
734890,134890,19,Ev,7.7,0
734891,134891,8,Bike,10.9,0
734892,134892,17,Bike,22.7,0
734893,134893,17,Ev,23.7,0
734894,134894,29,Ev,18.9,0
734895,134895,5,Bike,36.9,1
734896,134896,28,Bike,22.4,0
734897,134897,30,Bike,23.1,0
734898,134898,15,Cycle,26.6,1
734899,134899,14,Bike,22.2,0
734900,134900,21,Ev,19.7,0
734901,134901,,Bike,13,0
734902,134902,22,Bike,22.4,0
734903,134903,22,Bike,20.8,0
734904,134904,14,Ev,21,0
734905,134905,15,Bike,12.6,0
734906,134906,25,Bike,20.1,0
734907,134907,29,Ev,21.1,0
734908,134908,8,Ev,19.2,0
734909,134909,9,Bike,15.6,0
734910,134910,12,Bike,16.5,0
734911,134911,19,Bike,9,0
734912,134912,24,Bike,22.3,0
734913,134913,6,Bike,18.5,0
734914,134914,26,Bike,20.5,0
734915,134915,8,Bike,25.8,1
734916,134916,3,Bike,17.3,0
734917,134917,2,Cycle,13.5,0
734918,134918,15,Bike,25.7,1
734919,134919,23,Ev,12.9,0
734920,134920,29,Bike,16.4,0
734921,134921,9,Ev,12.8,0
734922,134922,27,Ev,17.3,0
734923,134923,23,Bike,9.3,0
734924,134924,30,Bike,11.7,0
734925,134925,29,Bike,8.2,0
734926,134926,1,Bike,13.9,0
734927,134927,15,Bike,13.4,0
734928,134928,22,Bike,25.4,1
734929,134929,11,Bike,11.7,0
734930,134930,2,Bike,28.3,1
734931,134931,16,Bike,17.4,0
734932,134932,14,Bike,17.1,0
734933,134933,17,Bike,19.5,0
734934,134934,6,Bike,20.1,0
734935,134935,28,Bike,15.2,0
734936,134936,30,Bike,30.7,1
734937,134937,13,Bike,8.2,0
734938,134938,26,Bike,20.8,0
734939,134939,26,Bike,12.7,0
734940,134940,18,Ev,10.1,0
734941,134941,13,Bike,10.8,0
734942,134942,24,Cycle,8.3,0
734943,134943,4,Bike,19.8,0
734944,134944,5,Bike,19.9,0
734945,134945,3,Cycle,19.2,0
734946,134946,3,Cycle,18.5,0
734947,134947,10,Ev,12,0
734948,134948,3,Bike,20.7,0
734949,134949,15,Bike,9.8,0
734950,134950,24,Cycle,20.3,0
734951,134951,16,Ev,19.9,0
734952,134952,16,Bike,24.7,0
734953,134953,9,Bike,13.7,0
734954,134954,3,Ev,15.8,0
734955,134955,29,Ev,31.8,1
734956,134956,21,Ev,15.1,0
734957,134957,13,Bike,11.9,0
734958,134958,27,Ev,25.2,1
734959,134959,20,Bike,18.5,0
734960,134960,5,Bike,26,1
734961,134961,11,Bike,19.1,0
734962,134962,10,Ev,22.9,0
734963,134963,25,Ev,10,0
734964,134964,17,Bike,20,0
734965,134965,4,Ev,21,0
734966,134966,4,Bike,31.7,1
734967,134967,18,Bike,15.2,0
734968,134968,6,Ev,22.1,0
734969,134969,19,Ev,17.1,0
734970,134970,5,Bike,17.9,0
734971,134971,7,Bike,18.7,0
734972,134972,20,Bike,19.6,0
734973,134973,8,Cycle,32.2,1
734974,134974,2,Bike,18.6,0
734975,134975,26,Ev,19.9,0
734976,134976,30,Bike,22.9,0
734977,134977,9,Ev,22.9,0
734978,134978,13,Cycle,21.2,0
734979,134979,7,Bike,16.3,0
734980,134980,20,Bike,8.2,0
734981,134981,22,Ev,8,0
734982,134982,3,Ev,29,1
734983,134983,4,Bike,8.1,0
734984,134984,17,Bike,17,0
734985,134985,23,Bike,12.5,0
734986,134986,29,Ev,14.2,0
734987,134987,7,Ev,20.1,0
734988,134988,11,Bike,21.5,0
734989,134989,7,Bike,15.7,0
734990,134990,1,Bike,23.3,0
734991,134991,4,Bike,20.1,0
734992,134992,4,Bike,24.9,0
734993,134993,17,Ev,23.4,0
734994,134994,12,Ev,11.9,0
734995,134995,3,Bike,29.5,1
734996,134996,30,Bike,14.4,0
734997,134997,6,Bike,20.7,0
734998,134998,12,Cycle,20.9,0
734999,134999,29,Bike,8.3,0
735000,135000,2,Bike,24.3,0
735001,135001,1,Bike,18.9,0
735002,135002,7,Bike,10.3,0
735003,135003,27,Bike,8.1,0
735004,135004,22,Bike,22.5,0
735005,135005,1,Bike,13.1,0
735006,135006,7,Bike,21.9,0
735007,135007,2,Bike,16.2,0
735008,135008,3,Bike,13.8,0
735009,135009,25,Bike,26,1
735010,135010,22,Bike,14,0
735011,135011,29,Bike,16.3,0
735012,135012,17,Ev,12.9,0
735013,135013,20,Ev,16.5,0
735014,135014,1,Ev,11,0
735015,135015,18,Bike,22.3,0
735016,135016,6,Bike,15.8,0
735017,135017,24,Bike,32.7,1
735018,135018,4,Bike,10.9,0
735019,135019,26,Bike,17,0
735020,135020,22,Bike,21.9,0
735021,135021,12,Bike,24.9,0
735022,135022,4,Bike,9.1,0
735023,135023,5,Bike,18.6,0
735024,135024,14,Ev,19.8,0
735025,135025,11,Ev,14.8,0
735026,135026,22,Bike,17.1,0
735027,135027,30,Bike,29.6,1
735028,135028,5,Bike,19.4,0
735029,135029,19,Bike,9.1,0
735030,135030,23,Bike,15.3,0
735031,135031,26,Bike,12.6,0
735032,135032,22,Cycle,26.6,1
735033,135033,22,Bike,25.4,1
735034,135034,17,Bike,21.1,0
735035,135035,13,Bike,25.5,1
735036,135036,21,Bike,14.7,0
735037,135037,12,Bike,11.1,0
735038,135038,30,Bike,13.1,0
735039,135039,26,Bike,28,1
735040,135040,20,Bike,17.5,0
735041,135041,10,Bike,13.9,0
735042,135042,26,Ev,23.7,0
735043,135043,23,Bike,21.6,0
735044,135044,6,Bike,17.2,0
735045,135045,22,Ev,17.7,0
735046,135046,24,Ev,20.2,0
735047,135047,16,Ev,25.8,1
735048,135048,5,Bike,10,0
735049,135049,13,Bike,21.5,0
735050,135050,25,Bike,7.5,0
735051,135051,28,Bike,13.8,0
735052,135052,18,Bike,19,0
735053,135053,4,Bike,8.7,0
735054,135054,18,Ev,13.6,0
735055,135055,13,Bike,17.6,0
735056,135056,20,Cycle,26.2,1
735057,135057,19,Ev,15.5,0
735058,135058,9,Bike,18.5,0
735059,135059,1,Ev,31.2,1
735060,135060,4,Bike,11.7,0
735061,135061,28,Bike,30.8,1
735062,135062,28,Bike,18.1,0
735063,135063,19,Ev,19.3,0
735064,135064,8,Cycle,21.7,0
735065,135065,19,Bike,18.1,0
735066,135066,18,Ev,19.6,0
735067,135067,20,Bike,26.9,1
735068,135068,22,Cycle,10.8,0
735069,135069,18,Ev,17.5,0
735070,135070,13,Bike,12.4,0
735071,135071,30,Bike,17.8,0
735072,135072,7,Cycle,22.5,0
735073,135073,20,Bike,18.8,0
735074,135074,14,Bike,17.2,0
735075,135075,7,Bike,9.1,0
735076,135076,11,Ev,7.9,0
735077,135077,6,Bike,24.6,0
735078,135078,22,Cycle,19.3,0
735079,135079,20,Bike,25.1,1
735080,135080,2,Ev,15.8,0
735081,135081,29,Ev,19,0
735082,135082,20,Ev,12.6,0
735083,135083,10,Bike,12.4,0
735084,135084,21,Bike,24.9,0
735085,135085,9,Cycle,29.4,1
735086,135086,30,Ev,18.3,0
735087,135087,15,Bike,29.5,1
735088,135088,22,Ev,19.2,0
735089,135089,23,Bike,12,0
735090,135090,17,Bike,24.4,0
735091,135091,28,Bike,16.9,0
735092,135092,30,Bike,28.6,1
735093,135093,12,Bike,26.6,1
735094,135094,10,Cycle,29,1
735095,135095,20,Bike,11.7,0
735096,135096,7,Bike,24.4,0
735097,135097,18,Ev,21.4,0
735098,135098,17,Bike,31.7,1
735099,135099,10,Ev,20.3,0
735100,135100,18,Ev,24.3,0
735101,135101,24,Bike,16.4,0
735102,135102,4,Bike,19.6,0
735103,135103,8,Bike,23.9,0
735104,135104,6,Bike,13.5,0
735105,135105,20,Ev,18.3,0
735106,135106,15,Cycle,24.7,0
735107,135107,21,Bike,34.7,1
735108,135108,14,Bike,28.7,1
735109,135109,26,Bike,27.7,1
735110,135110,9,Cycle,30.6,1
735111,135111,18,Bike,20.1,0
735112,135112,24,Bike,22,0
735113,135113,8,Bike,14.3,0
735114,135114,26,Bike,16,0
735115,135115,18,Cycle,12.3,0
735116,135116,16,Ev,13.8,0
735117,135117,23,Bike,12.7,0
735118,135118,13,Bike,16.8,0
735119,135119,11,Bike,13.5,0
735120,135120,26,Bike,18.9,0
735121,135121,14,Bike,15.3,0
735122,135122,25,Bike,20.4,0
735123,135123,24,Bike,26.4,1
735124,135124,27,Bike,11.7,0
735125,135125,23,Bike,26.9,1
735126,135126,8,Bike,36.2,1
735127,135127,13,Bike,16.2,0
735128,135128,2,Bike,13,0
735129,135129,3,Ev,18.6,0
735130,135130,1,Bike,12.9,0
735131,135131,13,Bike,8.7,0
735132,135132,5,Ev,21.1,0
735133,135133,8,Bike,12,0
735134,135134,22,Bike,9.1,0
735135,135135,20,Ev,18.6,0
735136,135136,10,Bike,18.5,0
735137,135137,20,Bike,20.7,0
735138,135138,26,Bike,15.3,0
735139,135139,4,Ev,24.8,0
735140,135140,30,Ev,19.7,0
735141,135141,2,Bike,16,0
735142,135142,8,Bike,19.8,0
735143,135143,29,Bike,20.6,0
735144,135144,2,Bike,25.1,1
735145,135145,10,Bike,18.4,0
735146,135146,26,Bike,9.4,0
735147,135147,18,Bike,28.9,1
735148,135148,9,Bike,18.6,0
735149,135149,15,Bike,13,0
735150,135150,7,Bike,16.6,0
735151,135151,23,Bike,22.5,0
735152,135152,27,Bike,14,0
735153,135153,23,Ev,16.5,0
735154,135154,3,Bike,18.5,0
